426095440	8851120303
839370332	6410736667
638548335	2275779515
265354610	1809187207
464939962	4000015048
213317449	9276308798
658126109	3574346811
323645109	6125351441
705031993	9986832449
289014623	7701365305
989652905	7479707367
145269573	2024510831
411680408	9235767060
201709233	6372366454
756962246	2635872409
847779185	8372096711
243472587	4426246893
217420468	2607927181
272866163	3273614418
651127503	9047035164
339345541	5666897555
586676580	9655047782
735766087	9280679417
540451338	5792164867
158096345	4093466821
199214203	6466409072
149352381	4753647879
503322803	1806976792
928880687	6293185660
460495515	2364876713
675247532	7755104164
943690110	4976042483
425019504	8666717772
455116174	3157050727
674747712	7283207666
828000572	7797989531
908220237	5267245435
249561380	2912347331
880991831	1282325760
893695612	9472423446
806269483	6402402486
187429862	6025283451
215509385	1147971109
318504580	2558977641
889355593	8041142079
446759086	1572127646
812296717	2065621015
147156570	1289138866
678779233	5158684288
956251102	8946333652
462594735	5876928509
624444149	7320272074
372094208	2087720794
404169939	6819834420
498747178	6422376633
455767628	2034951637
350007363	7294419085
330506000	6232314872
712555251	5525101635
140846975	7244303847
575738567	4087694916
810537750	8096956825
154525054	7141505487
135264332	2325718787
632269677	7657941651
323604123	6244773824
710112942	2595328056
416766735	1282794571
552984509	2165438498
852529468	2084053892
253170788	3406951944
868931511	6084363706
340233916	2288345954
674049538	6116937009
982764047	7795689362
242351146	9998379229
610302740	9470445288
803246383	3709665044
304113672	8645299813
538440945	2803975356
727494414	9513831371
786054156	9215433711
114778221	3167964312
278596841	8481597646
415420672	9246025189
698750394	8425754396
535414999	4314645761
495131024	5322152143
817721921	4106669254
413291731	6405917423
568799351	3906998717
537404993	7599928771
588701738	6661712708
181048810	8021840045
879919920	1023675005
486651715	8886003825
148168619	7747050723
934871334	2790639941
475945744	6177853672
733221859	5205337418
703095364	5908770459
715761850	6837411373
216202586	4457286382
930284802	4973088608
905426491	5317376196
403745389	9546793487
734640121	9372276214
100155877	7427101333
500855699	4973390201
277710676	5967805392
464382835	7963864470
464536510	8205661588
269480902	9417974579
589878722	5279068271
322192013	3031458514
796573685	6742767157
438730126	6080078757
709776072	5841517355
824701348	3253314865
192398625	1127114387
831589377	6428622564
467528537	4455280645
676131905	6526786003
430915097	5801268910
256207538	6969730918
773977952	1429158648
688222451	4573485406
755221622	1225532919
556439685	4048829406
930434171	7000197544
675171032	7267745203
992504120	1129601182
502203864	5880189666
516997587	2421362989
541199757	4988467647
492006800	5635273975
515145361	9542560529
917331565	8446453247
575949865	4627815403
441730711	6076757456
719873227	1147974855
931655540	2839566342
965434068	7999012464
692010932	2066800754
986268031	6829317685
191802281	2283410631
744867434	4214218676
885037993	7163782101
609816122	7298901530
837808179	1365085991
818404817	7910669040
571975440	9136265507
508922423	2638916876
263204528	4692331040
321182778	5771414124
662011063	9756010895
813471473	8480033886
731543261	5092439914
909117445	4065839290
196326688	4784073849
857524080	6793017294
417951072	9670730792
903833967	2284789632
513708102	2329598318
964899094	3892032142
765787200	4011085649
840699696	1630898793
670876734	6832904430
854435025	6960201672
165240952	1438312167
374586176	4342931308
399866216	6944658629
776812449	7610600371
609918280	5720174311
287851406	4017570495
932765855	8510708824
721053170	3566823885
389865302	7719899445
512802186	2774846653
786665593	3307333134
239112396	9843798989
125042442	7853246423
987223909	1427994166
297504466	2801320464
663459670	6612917755
920050073	6693663227
150587333	6589029581
831654285	1546458502
839368884	6738285848
697563274	2564590554
160102231	5556971765
130215120	8644457640
771693421	3433314935
575915884	2523630556
798451237	9909837293
392106850	6568426853
540877676	5541104184
370750659	6118891104
948859180	7576545196
419152163	8448074966
152283983	6174954113
999390643	5245158112
401980039	1873988822
681882559	9085199082
690068789	6147767150
964990214	4371961315
499404346	2375637300
641882642	3626386687
193159986	8326458196
929565097	5105979371
742199257	7142484031
377817110	9622338402
630341836	9027621508
525363659	1608383993
255902920	6848899112
387894900	6254905562
975969762	8077654817
795514693	1358758894
154763418	5379673170
323546976	4691621282
905396812	2864397208
472869836	6575112085
314135200	1683113022
661379400	4055914519
799250735	3436269620
957065323	9395471883
723074944	2671365521
147312137	4816589702
276383530	1870019280
110258258	1725846211
367492921	4260235964
633984516	6953734789
983764149	4559092806
408612303	7781106556
278141307	6916555968
336425464	3087240218
161379742	3511026553
639380381	8353300646
900324909	5409719935
953045318	5114814502
332835297	7854907116
620597344	7420623164
112471884	2780140673
747282569	1132456633
116185587	5858852838
627992658	1623029800
703057376	2065825248
384599912	6764209469
334971213	8287998303
962287908	7647369814
881741133	2023118507
850001194	5022130850
786637929	2078435984
169625220	1669224403
363173748	1935446638
531579139	8774918369
725888486	3698635098
837498026	8327731496
716903374	8962593261
380423598	6864193128
519322947	2235903129
367635346	4744221866
421445571	2136860171
510137207	2191413420
826743668	7562334269
796268528	6654087159
210213352	6047931293
782487595	6978849875
844766247	2045449238
582985758	6046848991
891493064	8034338058
304637828	5851282568
912345570	2986351965
587368935	2356265285
187061409	6197581980
711880840	8713118489
400735204	6551652630
841756287	7509453978
480939767	8136024324
361855102	1624057482
671069987	7280243631
849099722	5088657342
783105974	7885341737
783484457	4937121954
875125051	8944255790
482759691	1505185501
174904757	3651911941
124848436	4238292128
226364758	8271906970
439955130	5765798844
742689485	7177738150
285754634	4869534950
792830437	1815907683
137488678	3799815389
186125059	1871008232
802413459	2009417331
732768538	1022538913
811260483	6216425122
937836922	1855728387
940104342	3181673947
330791654	4225156245
289453395	3472690314
269622377	9276247769
557461077	4906336170
439611534	2405071754
969346148	8460053102
617967236	1277327943
616772480	7578348115
809322462	5415565788
893156415	8655854509
882889523	8719912194
803250540	9793657791
155177347	3699707391
920161955	9477803153
176864578	8764251561
341747920	7152645057
766039685	9064918273
985802761	8917874360
344431116	6265722632
338929659	7652682241
340146895	6096895761
752565130	4882680515
730858090	9759991064
403908004	4984368432
351868106	6194206296
684159462	8320311851
190662238	7108231675
959373744	6587975936
283464580	1712492104
472733612	6707528478
948503825	5808341488
709552606	4767954951
453422054	9276868181
464731887	5053929972
852511697	9764714616
349518713	5666817649
746356903	9634724882
497958097	8134165421
723188950	3514527036
165554846	9652542052
792154715	9397758887
354624689	7959980721
938583916	7335234594
780481183	8589520385
729828554	9597195127
298081190	2054986952
455285227	2304786122
210903628	9324745320
228652878	9135044379
778432706	8653822375
700789825	3811120286
501731532	8617157227
945601606	9974940797
151743356	9554285136
280143893	3987658410
935735543	9310179121
135358153	8135916962
691928477	4723100795
128617457	6009280015
526477810	8444468707
801693710	7446612079
237463203	1934531831
587035519	7644571439
528025692	4949365873
143042392	1093969106
685051282	2735931670
781864152	1157018443
196067140	6139514007
785046611	8877925174
396111421	6067677432
787838842	4462482194
916863875	4059518023
954488784	2710400671
101967004	1784856853
247058041	1289714421
468586775	9175632096
581792251	4835135604
277661914	5556461551
422231507	3895110347
968448047	3863993014
866665175	3384921622
688538526	1377170135
497043538	9480283826
141377473	7698785081
214519533	5780519337
980811116	9614277209
466109770	8118485008
464181597	1472069576
155391214	3968596397
835565077	7958088502
880308394	3539931163
500317393	8223050290
795610835	5895936736
511341969	1924665047
317404836	2820112345
320116455	3198364792
992713484	2259085469
118426969	3095277950
683192489	9738380318
173691177	2489569018
773195510	8668299547
736418297	8695648050
758674787	9781984461
714192576	4118463031
616411216	2930967897
613554933	2696097048
782875729	4102862618
719611660	3026579016
673930721	8305446098
983659568	9699094528
121576692	5897738864
851545762	2502824109
922914594	8466843540
706906391	7913159077
925618338	2192763972
668712581	7999741832
226296584	8667937071
420012885	7309406362
877494103	2501770074
167206903	8529313817
151782135	9059533511
829778057	7499042313
286064579	1576442603
335774258	8191619566
431425787	2696731235
216001742	6835037930
747372809	7285294912
124239857	1614874534
280629568	6255939120
925572368	5646983354
216233877	7258992723
399865961	3759564622
181075825	4881765651
836118379	7242581073
457566756	1557114706
585876699	1413547806
352669796	8520220599
223433337	6902490333
198034499	5451089465
495517306	5016726647
753271055	9521223440
829220361	8836772856
888193561	5377534638
886613636	9737206513
889440972	5424382620
616070759	8438695776
690598481	3675665830
463818153	9606865460
702001388	5769034930
240376065	7167883503
552189552	7993007785
348669379	9810269109
235133457	9534380581
737061301	8997023399
353804010	9052094394
327471457	3199940904
116906945	3933947895
251458023	4407065768
358261648	1035837650
759613178	7935532096
226073919	2563023746
369662477	3150481986
118304640	5052405184
621293019	6405504969
183620327	9973844067
212478541	3708558411
126792365	4892727015
148199233	3575511389
581471909	3800743069
756761390	2300068718
759949363	9346358370
776575626	4851749070
110445163	4722340983
548180192	5048099378
355325119	9837204928
201947473	1464276743
632078758	6454672151
880132592	7089140551
319046808	3625507198
587594474	9550461945
854433838	3251376132
796999243	5899024820
182140127	8848839172
422944930	6303303119
941044113	8659916848
844190609	7340579923
685211192	3051313312
801403842	4744033833
776332574	3342415488
548502591	9371375312
895868587	1631665067
461893072	3056312873
447856855	3222938120
353134956	7101237771
371454979	6984603571
373086167	8652548235
683308738	7794796023
231532906	4642779709
664096621	2030938897
436966434	2235511060
376668170	2070437149
720420361	8466636447
925913206	7546520693
726713240	9070431377
307084592	3954980633
956022434	4255602631
516007556	4575744872
148938765	3940513359
227406487	1645000590
355585756	8618769411
861648895	3513581296
621852279	4749990185
689898009	9670667071
441163238	9935287515
948987839	3660760650
509864365	8219960538
675969312	3097877424
236626497	3868785810
345488109	2778325029
695428328	5081292250
887872971	3795866568
955116535	1579457746
492706064	1108413535
114192152	5151883982
945478964	1108486849
337444516	3336259335
194678720	9135978032
674628889	8913148003
769070197	3019199608
149977155	2599261785
105572947	2168532461
511387193	1460862057
342002052	5448548885
628731128	8306277874
768757436	5855815081
459582091	7336626190
216988320	3129053649
931701360	8612556957
882859615	4294475444
341902683	6024667409
575868444	1176364659
327535101	9098807523
133929386	7890348696
498041655	3128818974
489116572	4320802803
748223620	4409549843
573478291	6038729532
768932031	7822868084
716844781	7246564821
450226707	9714233580
623818740	6186310694
577640569	6626740138
638631906	2794443731
136542004	7485694439
107172931	4536384024
585868871	8119583171
419293682	7582183546
305751576	5792004504
719510719	4103469967
804640870	1107010660
648471553	7802715296
924517036	9345866330
940568289	8321388264
997841867	1941487256
895752073	9265843155
333175963	9405766239
497853476	6385887193
758188249	7850184226
113640310	2650902515
284483795	7480895045
303956466	2616662074
263109924	6395651582
748670128	6211847951
563966688	3707694849
807715862	7968753673
581783288	5957701938
217317852	3007298116
246376569	3505283475
949351952	1479261728
355155187	8946465814
344211864	8073267090
114486461	8257071523
867263301	4099350428
317775058	6380154853
952242395	2104264217
828931505	4885264913
337387702	1400959104
742878089	9799748478
745063581	2302897608
350621055	3613711819
695396436	7138418657
642387914	9832846803
933540657	3831737976
376048676	9120768262
857318714	1386701366
624205389	8672086425
404777359	8235553910
906463591	8493619310
119314939	8483521626
695663876	9723939679
438393455	5779923620
854756774	3448177824
153739547	6729705473
433489911	2538536911
581079741	6815348584
262316841	5556592037
786033510	2171617975
883644942	4475093347
338640341	3190643380
810311604	2482547180
538935389	3166710497
618380878	2175369198
944303441	4760919144
889319528	8204613371
450763278	8686236843
371189307	7409802792
787083718	8768063150
923858866	1274385110
534379138	3152791984
997400626	1351417379
444712472	9957869691
911045606	4843838980
253099196	4600208442
965160676	5037019026
904225635	7752366462
313351434	7042001749
122154487	8646267235
812208408	8637580135
998834182	9413978127
626915461	1600610698
651588087	5116494344
616906389	9724866201
451868408	1013944672
315600018	3055483984
634361594	4305130606
530477110	8965878995
256652566	7860464504
761669022	3897655943
544574342	3855484037
100000237	6212697649
537341998	5152333966
894644540	7634343554
481381177	3475260995
663614303	4952038961
969501220	4339527586
525907572	8124625999
500079208	4585358116
139519981	8437842348
901049831	1183900870
816949390	5085380498
106359607	9685144569
215470276	6912522933
498949474	5570632667
903079904	6379396713
157043933	5451686699
230180017	4766475501
407765933	5455282541
722870103	4595493458
246591802	7278256720
424807195	2218130394
466802334	3703406143
134929937	8637001228
411280013	2562482201
203906460	9390126868
525422321	6093812668
423210214	8238000216
754316346	1496089844
595927559	7384250461
402276261	6660482221
400587674	6287847325
671852301	8343416747
840868738	7439729545
695066917	1015740919
688079026	4307400695
472253895	5580313162
439010913	6048477974
359030140	2851435460
990847870	5619353321
692624241	8591366713
713033677	5669012152
286971585	9334842505
286617886	8499604896
888335935	6087882712
717134577	3675297608
366129065	6184239021
874856396	3714137060
373289902	2057962233
362566049	5025850877
644532330	9446934132
231215579	8649037229
670212232	3510625001
165811401	5632594497
469457561	5034186422
763997127	6278517961
234780380	3797087715
263569645	3258411733
410292457	8393074838
674587590	5844982770
498311006	5234211550
580841688	1058520594
368069996	8033331421
619575855	3191182577
954757804	9140925509
915008543	6356482046
506929768	4437339692
515338073	8138472660
852093560	3946399619
748934742	9840754417
102665347	3767217603
217705499	9505643446
300872782	3822381630
892313262	3886651478
686006565	3166655845
296868849	9694127709
939395971	1665707331
823649565	8231610763
215699308	7415857093
949628973	7995423809
684104359	9461740005
436267127	3630760050
580560616	1213367506
405187994	7799454711
304871517	3925867525
194158395	6566207101
638701637	9900237724
521956175	3188499740
590442280	7929655406
136030497	7895863133
300721653	3241175147
974181042	2111991830
536075677	9381210181
510090876	6650577311
770340322	5821368581
614342394	1890299793
376638696	8070351311
932142993	1521510956
332844525	6935123272
767970646	2440038285
843808650	8863479657
402274646	4753185370
427973583	8324527385
825946871	6069428751
466676889	3834782695
738218457	6881956165
651043525	9643178308
219513960	9194443170
452027239	2884637981
666291908	5428962452
489949743	9059279755
525839687	5417867523
907293831	5167389921
125512076	9717849906
932384841	6959953410
541505300	4280821080
103597456	6561878393
238161124	2745047157
118531516	1948267275
268245706	3674095753
802250699	3108592910
749902323	4196201358
250894956	5380829348
211795568	3934244867
360936890	4965265570
257463205	9066208384
110925458	5872568124
167914074	1430527943
820698193	5883362165
401277055	1918738922
362687004	9504277757
620951009	3974115230
750389694	8083294726
515612921	5179726668
553633840	9634326654
445071433	6151016764
481445888	3698050191
648089674	2051960059
895110542	2463507469
852957188	7853013651
376092159	8530477535
220001713	4488226676
200086477	7706322198
993993135	5922071609
162435411	6330949157
799519082	7515666099
625920424	6931938214
707297050	5841128557
327277078	5314922863
542338629	5794608046
535001639	3806690270
908750747	3314076348
889992420	5676257485
837472146	3823841502
591695931	9421718299
376447324	4261296238
847222453	6552796048
308625076	5524125946
674519195	3838323250
657715353	9231964750
106988980	9434255249
510740200	5529010944
467018746	5101399936
562311743	6328851175
139635380	3862828075
687414461	5734153637
329214817	5930517945
573908596	5293256228
807949697	9781560266
788277507	5398823608
362948504	5013318272
396238246	9017907054
927320883	7686902201
754318534	1360412169
137340405	9666431254
262212095	7374193988
635932462	4069293534
557453291	2688153935
628839955	5791235247
450884486	5297801246
907585135	8301672719
629499330	4690153206
728700989	6706193661
654691118	2639520562
314786594	9836805045
890416324	6212341256
779068142	2099101611
885272251	5090643145
941536128	5129613997
190997201	5754996899
566767943	4019043456
670912850	8251544610
141400028	6795344574
124362485	9678029041
460316743	8044622453
547267137	6917256565
710727106	6758125745
424688099	8877317666
357503532	6575866844
405322596	5883626544
806282128	9107754363
644723510	9507054516
988336003	1621069837
400450406	8684857817
757397941	5396283927
475717383	3043255177
794040113	6644365832
805702749	5690974314
633149392	7230692120
538435956	2089940561
625274750	8992650399
424204366	1396010125
977804137	2669839997
507727324	8272750736
701008490	8663677731
141501220	8569801322
958926611	5377534638
849571516	1137759902
822869915	1003904650
659102897	7287661404
764699566	8724186038
440695470	4351898296
539382152	2358065093
704691987	6827069702
574212181	6073870600
877193333	3525341866
357615943	6986083831
424450452	3553960702
625527570	4779255573
658015991	9114744295
743418300	1908726964
587581030	8878332736
459675847	6467276448
766486137	4749395146
810718010	5150881009
897809062	5071536551
295932636	4650322175
232197329	7138803316
529158909	3381787029
215676954	7973207029
124837242	2461626451
630917055	4272926148
349857793	9326270466
595591586	5931493072
228669088	1568909844
690150651	9403461844
769058187	1473956690
464868395	7845018633
303166785	9787128908
811335593	5105986766
425189442	4880467824
236143259	1963316710
698858574	8330058877
876549261	2565392316
156807297	6320483448
119795527	2463638611
687864562	7584160398
581550329	7756710798
145450483	2654329438
541063257	9690820659
969962133	6666950681
230649028	2171356447
664579653	6663610555
838613302	5333945738
214110587	3277382584
156074824	3787359146
349633254	7882778539
261952701	3009106071
773367752	9316330213
779846494	4944152032
985233932	5353408323
519033493	1993521887
622149616	4631032478
678487965	5711653023
829401928	3036232694
998961393	8857660665
344409699	9601694084
574193653	8815661532
296824315	9748464793
421576713	5136927860
770425900	9739914321
543866028	8015301758
723712062	6052152961
516572206	1245706532
463714561	3383826029
830767945	3211404147
272505257	3387885019
398691238	6222422920
599745569	9137595621
752707159	7228344946
894244083	5598415613
268633215	8078826527
376335983	1190542908
418875761	2670322804
793671167	9086435597
789743234	6872231898
303565197	3667896316
576825368	6472394254
665197831	4804805901
861937657	1326235774
311091378	5092764480
696068076	8729929212
127491786	6797465481
167179906	2987995598
169566743	6837063230
700174412	4217684105
913617406	4283020924
767318425	9564707859
756949895	5429335835
352163237	7416874376
399670121	4784388005
981333638	4626668158
528727175	4788986024
544487812	7503709786
231877283	4700695941
319850407	5028367478
988989462	7160428967
165163866	6932559363
967494047	5168499630
111782376	5821968824
379641289	6693200694
711162733	7511373999
178242519	7634071999
561466767	5101727715
603525376	6038098544
460048939	2711455759
671144934	1025074592
150855031	2954473050
829108837	4717417325
777702137	8826269414
735295231	3096713709
383213258	1052474154
645166065	3279074347
369416530	1237734558
297566686	6222293183
178312462	5410028489
333217809	2663022841
543425109	8111739710
508378259	1443422336
570314359	2540781138
429363397	9385002903
880781495	6648363360
503883646	4751155407
447059747	1227971978
776801835	9423318852
836436986	6040033834
695594453	1471014021
578845078	3245979015
171608771	8769918483
806741393	6563542087
862331412	3391820406
200719332	1086374149
513753874	6598790476
460232203	3417278011
323187610	6173221104
270899613	5435038245
820145458	3774212926
735673513	6955255226
323195066	9504203286
289606740	2079903721
206677861	1532274600
133455906	5389164011
736967042	5016700070
173861960	4551088131
942634446	5645576637
761079240	5682591574
395801319	7673013487
283538937	2526030027
454938450	2067479290
491416878	5907369371
452640340	7207758540
328458037	7696037016
952750360	7753331866
796618156	5492527815
303418135	5854859201
723041969	4871756190
856213651	9639525669
502269656	3345069185
760685102	1096169351
570524754	1954448977
156821948	9954833937
883967080	6645106928
981667570	6014814449
127819048	7934807855
614207257	4737218696
397366793	4588754733
164315716	4568929442
859704061	7010951645
391291400	6099429961
389039293	8198343652
999914997	2850482067
450378242	9436592338
897618292	6392243616
437121927	4884384883
636527607	1868195804
567557817	3655832025
724178201	9209766864
843255323	4306133875
219418542	4828616340
641681696	9951647901
727894573	6635690527
140763900	4993728666
752821431	5684556719
612567935	9739774554
989341294	5199513122
983223794	4490783989
468562315	6500231002
424627012	5119585826
495951721	5642514389
976450161	5938158384
778094844	6085752592
328613513	4848494902
770010652	7679215477
437195964	8010971432
653237913	3525718715
719202119	9501714531
799560658	6128069225
559642720	6250539117
514208652	8975112984
866310903	2133187363
514929521	7700709545
982521429	6631880367
896269304	9626143811
201012923	7111017156
447435524	7667799330
838787981	6855203408
760538652	2939363120
726477924	8035946017
399426293	6858383515
740891017	4001457298
565698781	5559240792
559407098	3630163529
747915503	4055422835
692747360	2296040872
836981983	7523010472
385399201	7349666429
834476707	6132385834
550240155	4916245073
135025692	7380486959
419311395	3871340087
666754977	7443300844
692339072	7021685730
397470963	6851236659
914243024	2658118255
458178027	8931305308
821182081	1069394252
399795773	6958934151
267752161	6795110012
887717216	7989160046
716203644	2876085144
801985115	2314610714
264344343	2449771649
106980315	1115050909
373696152	8545457991
217397554	2627950594
394908505	7748695593
561699145	2931489006
493995711	9240369862
721147841	7498456230
855560462	6006806415
429166910	6703290412
332035984	3729915552
969812011	2065962290
593967182	3672954097
219676544	9314501623
555207338	4960704078
564792744	5843389263
791149006	3787551229
204976372	6412424131
558244385	5154937116
213303130	9558003486
942562125	7964913658
744142473	1439870052
210979765	7633013424
829567939	1874909130
770755847	1943411597
925963936	3327346755
301829217	5253176115
681429067	3718394319
353355370	8057452507
770753856	9413181483
580104391	9728972107
229593403	2286676892
212078823	8780036792
861441976	9137301049
359740267	9943360575
183742732	7151080831
154659789	1749346607
307223975	2751743881
826042583	2033685126
299978623	4452225359
846386710	9925317640
154210123	6891013055
131960761	3923791711
859265604	8857279177
104987084	1776442225
514084015	8915140469
989821042	1050272839
609269692	4786790720
107595061	1251108342
149156495	1530629392
170257728	8902601230
542344638	4561634322
921459628	8532456274
599642493	5359000913
739762136	5859840304
539554552	4449050686
974039000	5764450451
971849179	9587857153
233277763	2538736193
170719245	1427745929
539948103	7758756161
185135067	6924389303
136965495	5504798467
677845355	7808997588
641975271	2355861500
657955864	5806511085
166012748	8482508044
897972339	2492767773
463278546	6961520864
798261647	5664828154
569788923	2161696991
719427281	5594908782
388979921	3169531367
255797992	4666502228
582007935	1049092184
492810936	7213314078
224881547	8487228639
426377858	4419359611
366839119	1736197980
932833981	1969662281
515606524	6435223442
647493507	7787046422
885637566	5096481129
653937198	9938432879
535468036	5157397897
304393415	9118170180
260279568	8895442450
124363366	8104617887
611066798	5720543480
633367353	7698588115
161784169	9489351938
431317616	5802156762
804192307	8319308211
838680815	2698458082
468360939	9630826576
139420884	4973352411
221239216	1113382414
261829676	9535436281
131479437	1091074842
356707074	7899523046
700292451	8546471432
895012999	8709884814
765081152	5650266504
122627168	2864397208
386517348	7625967893
866596977	2796099438
855494476	6387218084
764946183	9364078415
647984990	7364959983
439238894	3754352466
671990481	7291981190
511063745	5073458388
176533673	8344627313
